source_excel_row,structure_label,label,Evac,Modification,E_form,E_fermi,E_bg,VBM,CBM,Lix,3OS,3S,3Hdp,3Z,Z_surf,nelect,nelect_no_o,nelect_m_only,wtd_nelect,e_tot,tot_OS,tot_S,tot_Hdp,O_M1,O_M2,O_M3,BL_avg,M1_charge,M2_charge,M3_charge,avg_M_charge,O_charge,sum_qm-qo,total_LCE_charge,Vm,Vo,Vm-o,Eoxm,wtd_Vm,wtd_Vo,M1_chi,M2_chi,M3_chi,sum_chi,avg_chi,M1_bc_full,M1_bc_occ,M1_bc_unocc,M1_band_width,M1_occ_bw,M2_bc_full,M2_bc_occ,M2_bc_unocc,M2_band_width,M2_occ_bw,M3_bc_full,M3_bc_occ,M3_bc_unocc,M3_band_width,M3_occ_bw,O(p)_bc_full,O(p)_bc_occ,O(p)_bc_unocc,O(p)_cbm_diff,O(p)_band_width,O(p)_occ_bw,M1_t2g,M1_eg,M2_t2g,M2_eg,M3_t2g,M3_eg,M1_ion_e,M1_min_pol,M1_pol,M1_max_pol,M2_ion_e,M2_min_pol,M2_pol,M2_max_pol,M3_ion_e,M3_min_pol,M3_pol,M3_max_pol,avg_ion_e,M1_bin_evac,M2_bin_evac,M3_bin_evac,avg_bin_evac,M1_avg_intensity,M2_avg_intensity,M3_avg_intensity,LCE_avg_intensity,avg_val_full,avg_val_occ,avg_val_unocc,avg_band_width,avg_occ_bw,full_bc_diff,occ_bc_diff,M1_std_pot,M2_std_pot,M3_std_pot,avg_std_pot,elec_wtd_bc_occ,elec_wtd_bw_occ,int_wtd_bc_occ,int_wtd_bw_occ
72,Li1.00__P0Co-P1Co-P2Ni-P3Al-P4Co-P5Co__P6Co-P7Co-P8Co,NiCoAl,3.826962175,1-2-3-Co-Ni-Al,-129.5029824,2.63996771,0.0941,2.5989,2.693,1,6.735738781,0.807368233,0.736572602,68,149,386.0000008,170.0000008,152.0000008,106.4000006,112.1163403,39.88365968,1.854321477,6.129419457,1.974379218,2.025798936,1.934149554,1.978109236,8.348,9.194,0.725,6.089,5.038,13.229,23.305,9.141462516,7.643370559,1.498091957,46.05468816,4.218462339,2.521073101,1.56,1.53,1.83,4.92,1.64,-1.29639123,-2.242812697,1.3524892,2.956098364,2.89957354,-2.031836307,-2.604103352,0.779897797,2.519438228,2.378134125,-6.276167625,-6.660418461,3.70437599,5.578910357,5.304848713,-3.547658294,-4.092674388,1.847148883,6.240658294,2.425713407,1.721197303,3.835858052,3.355019933,4.556956413,3.590087158,0,0,7.88101,51,55,59,7.639878,46,49,52,5.985769,56.8,57.8,58.8,7.168885667,2.48314856,2.02617786,6.91638435,3.808570257,0.374787286,0.455357946,0.036429908,0.28885838,-3.201465054,-3.83577817,1.945587662,3.684815649,3.527518792,0.34619324,0.256896218,-0.28,-0.257,-1.676,-0.737666667,-2.618391193,2.739035989,-2.618371062,2.726688789
73,Li1.00__P0Co-P1Co-P2Ni-P3Fe-P4Co-P5Co__P6Co-P7Co-P8Co,NiCoFe,3.52923218,1-2-3-Co-Ni-Fe,-120.7409825,2.65754416,0.091,2.6107,2.7017,1,7.199958886,2.738691087,1.416320953,81,162,396.0000018,180.0000018,162.0000018,113.4000013,119.6413314,42.35866857,5.701807992,9.164339936,1.967797218,2.088091496,1.966383869,2.007424195,8.337,9.125,7.348,8.27,5.009,19.801,29.819,12.34354479,7.49164255,4.851902242,61.82881587,4.165005777,2.486018971,1.56,1.53,1.61,4.7,1.566666667,-1.564275294,-2.487936623,1.068648569,2.937165842,2.887977106,-2.010089947,-2.425456678,0.623674501,2.332990825,2.241243561,-1.251546282,-3.082836833,1.228099559,3.337008931,3.320336429,-3.793243843,-4.424536823,1.32590509,6.494943843,2.434913054,1.723946195,3.85681417,3.362708758,4.805708755,3.642466185,3.060898018,2.487970082,7.88101,51,55,59,7.639878,46,49,52,7.9024681,58,62,66,7.807785367,2.48314856,2.02617786,3.778409415,2.762578612,0.37145954,0.382965287,0.378001609,0.377475479,-1.608637174,-2.665410045,0.97347421,2.8690552,2.816519032,2.184606668,1.759126778,-0.28,-0.257,-0.447,-0.328,-2.612568444,2.732815439,-2.665383546,2.813584655
75,Li1.00__P0Co-P1Co-P2Al-P3Ni-P4Co-P5Co__P6Co-P7Co-P8Co,NiCoAl,4.26802056,1-2-3-Co-Al-Ni,-129.8807293,2.77314174,0.2366,2.6522,2.8888,1,6.927732153,0.692600442,0.933092433,68,149,386.0000025,170.0000025,152.0000025,106.4000018,111.0805111,40.91948894,1.492216713,7.25786015,1.977722714,1.928499108,2.075431656,1.993884493,8.358,0.699,9.286,6.114333333,5.038,13.305,23.381,9.062780709,7.587215385,1.475565324,45.65828921,4.187967002,2.488988146,1.56,1.83,1.53,4.92,1.64,-1.445547898,-2.396582396,1.221943532,2.967019441,2.906053595,-6.531845554,-6.960049639,3.888523248,5.483460097,5.142203634,-2.193764915,-2.789757032,0.753035792,2.616413189,2.462759264,-3.621787204,-4.18823216,1.880096612,6.510587204,2.449189401,1.699099127,3.841820027,3.354314811,0,0,4.636540027,3.529932834,7.88101,51,55,59,5.985769,56.8,57.8,58.8,7.639878,46,49,52,7.168885667,2.48314856,6.91638435,2.02617786,3.808570257,0.375192647,0.036838787,0.46975098,0.293927471,-3.390386122,-4.048796356,1.954500857,3.688964242,3.503672164,0.231401082,0.139435804,-0.28,-1.676,-0.257,-0.737666667,-2.791573933,2.775297711,-2.796688773,2.763318959
76,Li1.00__P0Co-P1Co-P2Fe-P3Ni-P4Co-P5Co__P6Co-P7Co-P8Co,NiCoFe,3.699805375,1-2-3-Co-Fe-Ni,-120.4078367,2.93663706,0,2.93663706,2.93663706,1,8.283239896,1.517404028,2.854254689,81,162,396.0000039,180.0000039,162.0000039,113.4000027,112.6226158,49.37738416,5.725001147,14.59785618,1.965884136,1.970385733,2.004587483,1.980285784,8.357,7.308,9.233,8.299333333,5.004,19.894,29.902,12.56586712,7.581298046,4.984569079,62.87959909,4.260419706,2.52366317,1.56,1.61,1.53,4.7,1.566666667,-2.264976529,-3.177590181,0.42566516,2.968171603,2.91150969,-1.48747,-3.3275749,1.373484755,3.551209904,3.417576896,-2.405258645,-2.885137001,0.685989432,2.579125004,2.43862394,-4.884409739,-5.46032871,1.310330145,7.821046799,2.676135947,1.933972584,3.893083196,3.388344021,3.309372588,2.508078036,4.850702751,3.619731888,7.88101,51,55,59,7.9024681,58,62,66,7.639878,46,49,52,7.807785367,2.48314856,3.778409415,2.02617786,2.762578612,0.380304988,0.446531172,0.367034913,0.397957024,-2.052568391,-3.130100694,0.828379782,3.032835504,2.922570175,2.831841347,2.330228016,-0.28,-0.447,-0.257,-0.328,-3.094805172,2.844300107,-3.143777757,2.955408235
78,Li1.00__P0Co-P1Al-P2Co-P3Ni-P4Co-P5Co__P6Co-P7Co-P8Co,NiCoAl,3.95329017,1-2-3-Al-Co-Ni,-129.3054186,2.81112937,0,2.81112937,2.81112937,1,6.987015181,0.760341415,0.932702866,68,149,386.0000027,170.0000027,152.0000027,106.4000019,110.7605926,41.23940744,1.730390302,7.402714197,1.939744852,1.987608516,2.006215662,1.977856344,0.72,8.308,9.258,6.095333333,5.037,13.249,23.323,9.165738825,7.641631708,1.524107118,46.16782646,4.235786823,2.524885495,1.83,1.56,1.53,4.92,1.64,-6.514346948,-6.917083792,3.727587398,5.563176706,5.261480954,-1.568976605,-2.504248761,1.013607915,2.917910051,2.87400141,-2.123686637,-2.72181488,0.758101024,2.57170192,2.422816179,-3.781205935,-4.358455092,1.627197428,6.592335305,2.449317899,1.709951902,0,0,3.798042724,3.366184333,4.552441132,3.568635331,5.985769,56.8,57.8,58.8,7.88101,51,55,59,7.639878,46,49,52,7.168885667,6.91638435,2.48314856,2.02617786,3.808570257,0.037105678,0.373109268,0.444452683,0.28488921,-3.40233673,-4.047715811,1.833098779,3.684262893,3.519432848,0.378869205,0.310739281,-1.676,-0.28,-0.257,-0.737666667,-2.809618139,2.747290806,-2.80897433,2.743024833
79,Li1.00__P0Co-P1Fe-P2Co-P3Ni-P4Co-P5Co__P6Co-P7Co-P8Co,NiCoFe,3.686965875,1-2-3-Fe-Co-Ni,-120.2441848,2.73843722,0,2.73843722,2.73843722,1,7.154845869,2.000639389,1.541098289,81,162,396.0000016,180.0000016,162.0000016,113.4000011,119.9532159,42.04678412,4.151414134,9.102094786,1.949734653,1.979471604,2.085751542,2.004985933,7.358,8.295,9.245,8.299333333,5.003,19.895,29.901,12.39681418,7.492088143,4.904726035,62.02126133,4.170705927,2.48781712,1.61,1.56,1.53,4.7,1.566666667,-1.400624911,-2.939817215,1.187976469,3.265170571,3.224163927,-1.521027974,-2.437411562,1.024723743,2.895684696,2.864077952,-2.013742133,-2.595847469,0.881549309,2.554749119,2.406616362,-3.623802485,-4.262174119,1.313970058,6.362239705,2.426790625,1.742790072,3.560788984,2.503083206,3.793352709,3.378467475,4.648047911,3.499794529,7.9024681,58,62,66,7.88101,51,55,59,7.639878,46,49,52,7.807785367,3.778409415,2.48314856,2.02617786,2.762578612,0.383713964,0.362195045,0.418586712,0.38816524,-1.645131673,-2.657692082,1.031416507,2.905201462,2.831619413,1.978670813,1.604482037,-0.447,-0.28,-0.257,-0.328,-2.636690006,2.784422166,-2.659910645,2.818292188
80,Li1.00__P0Co-P1Mn-P2Ni-P3Co-P4Co-P5Co__P6Co-P7Co-P8Co,NiMnCo,3.736443115,1-2-3-Mn-Ni-Co,-123.4789244,2.56914048,0,2.56914048,2.56914048,1,7.397312819,0.406451469,1.320681905,80,161,394.0000018,178.0000018,160.0000018,112.0000013,116.8790961,43.12090386,0.943682583,9.255286784,1.9405169,2.101410128,1.977978011,2.006635013,5.771,9.097,8.341,7.736333333,5.017,18.192,28.226,11.51988038,7.509266689,4.010613696,57.79523989,4.048009841,2.476602983,1.89,1.53,1.56,4.98,1.66,-0.150807601,-3.277647078,1.939067985,3.456011018,3.44628801,-2.175691764,-2.405077924,0.259902617,2.220567156,2.184383536,-1.71105473,-2.619973297,0.975442315,2.934560656,2.86844578,-3.825916068,-4.452616922,1.556043424,6.395056548,2.468974873,1.711599495,2.152072995,1.550931599,5.230968459,3.697783803,3.919157867,3.371854853,7.434038,59,68,77,7.639878,46,49,52,7.88101,51,55,59,7.651642,3.28671184,2.02617786,2.48314856,2.59867942,0.290426959,0.392668664,0.386529032,0.356541551,-1.345851365,-2.767566099,1.058137639,2.87037961,2.833039109,2.480064703,1.685050823,-1.185,-0.257,-0.28,-0.574,-2.637799281,2.656367325,-2.719656411,2.774217543
81,Li1.00__P0Co-P1Al-P2Ni-P3Co-P4Co-P5Co__P6Co-P7Co-P8Co,NiCoAl,3.997805945,1-2-3-Al-Ni-Co,-129.6107207,2.61568709,0.0751,2.5809,2.656,1,6.724877865,0.823736364,0.719879766,68,149,385.999999,169.999999,151.999999,106.3999993,112.1142623,39.88573772,2.070392793,6.039675654,1.946037527,2.042079352,1.960961863,1.983026247,0.718,9.202,8.359,6.093,5.039,13.24,23.318,9.137850068,7.626604423,1.511245645,46.04562649,4.218850802,2.51862238,1.83,1.53,1.56,4.92,1.64,-6.265266099,-6.662852238,3.942611293,5.540360116,5.242803701,-1.98750881,-2.559125278,0.838326216,2.536687417,2.397127067,-1.229589004,-2.176734888,1.433081962,2.963682754,2.905132872,-3.51445192,-4.080546347,1.965907182,6.17045192,2.444174445,1.70930644,0,0,4.579724399,3.575836357,3.889958531,3.306474682,5.985769,56.8,57.8,58.8,7.639878,46,49,52,7.88101,51,55,59,7.168885667,6.91638435,2.02617786,2.48314856,3.808570257,0.037004587,0.43810709,0.370831296,0.281980991,-3.160787971,-3.799570802,2.071339824,3.680243429,3.515021213,0.353663949,0.280975545,-1.676,-0.257,-0.28,-0.737666667,-2.564214198,2.747549548,-2.571010711,2.744298861
82,Li1.00__P0Co-P1Fe-P2Ni-P3Co-P4Co-P5Co__P6Co-P7Co-P8Co,NiCoFe,3.55402066,1-2-3-Fe-Ni-Co,-120.6277901,2.46647335,0.1072,2.4165,2.5237,1,6.973093063,2.279841438,1.459216528,81,162,396.0000008,180.0000008,162.0000008,113.4000006,120.3770499,41.62295014,4.82818152,8.981993472,1.937820079,2.096498174,1.962454178,1.998924144,7.344,9.165,8.355,8.288,5.009,19.855,29.873,12.41882525,7.526501791,4.892323455,62.20589566,4.176032474,2.497395788,1.61,1.53,1.56,4.7,1.566666667,-1.656818882,-3.233336256,1.057274371,3.290050237,3.169159755,-1.851755273,-2.431564536,1.082908573,2.507753259,2.337386845,-1.368921058,-2.319566193,1.291612767,2.959176575,2.901075819,-3.581036604,-4.245550653,1.379704969,6.104736604,2.446442281,1.727663077,3.549583189,2.582987314,4.571908177,3.598018658,3.878118104,3.306408891,7.9024681,58,62,66,7.639878,46,49,52,7.88101,51,55,59,7.807785367,3.778409415,2.02617786,2.48314856,2.762578612,0.431526018,0.405947738,0.375435294,0.404303017,-1.625831738,-2.661488995,1.143931904,2.918993357,2.802540806,1.955204866,1.584061657,-0.447,-0.257,-0.28,-0.328,-2.609538634,2.753065446,-2.682149876,2.807793416
83,Li1.00__P0Co-P1Ni-P2Mn-P3Fe-P4Co-P5Co__P6Co-P7Co-P8Co,NiMnFe,3.704420305,1-2-3-Ni-Mn-Fe,-123.3924983,2.77621053,0.2135,2.6672,2.8807,1,7.927549476,4.337131453,2.071838337,79,160,392.0000016,176.0000016,158.0000016,110.6000011,114.0048383,43.99516171,8.890913916,10.59240722,2.137672898,1.975204554,1.962549893,2.025142449,9.145,5.718,7.368,7.410333333,5.014,17.217,27.245,10.92720604,7.438852037,3.488353998,54.78901106,3.814136838,2.454461115,1.53,1.89,1.61,5.03,1.676666667,-1.770918857,-2.327027442,1.191408441,2.434050498,2.248928433,-1.710309717,-4.325756384,0.979846028,3.429546874,2.971896958,-1.355842603,-2.793658487,1.161890457,3.209388411,3.201702062,-3.939107511,-4.613034738,1.283931155,6.819807511,2.473610376,1.693352243,4.67281328,3.536766962,2.726879294,2.048494525,3.557272052,2.602584165,7.639878,46,49,52,7.434038,59,68,77,7.9024681,58,62,66,7.6587947,2.02617786,3.28671184,3.778409415,3.030433038,0.361048764,0.438867865,0.362650112,0.387522247,-1.612357059,-3.148814104,1.111048309,3.024328594,2.807509151,2.326750452,1.464220634,-0.257,-1.185,-0.447,-0.629666667,-2.903201906,2.711755631,-3.227106265,2.819055801
84,Li1.00__P0Co-P1Ni-P2Fe-P3Mn-P4Co-P5Co__P6Co-P7Co-P8Co,NiMnFe,3.569771345,1-2-3-Ni-Fe-Mn,-123.2697068,2.7433837,0.044,2.7168,2.7608,1,7.858657061,4.04064291,1.856620791,79,160,391.9999983,175.9999983,157.9999983,110.5999988,114.3064045,43.69359548,8.169925785,9.988648003,2.113936776,1.99312158,1.956907586,2.021321981,9.131,7.243,5.804,7.392666667,5.012,17.166,27.19,10.91933115,7.446764035,3.472567116,54.72768773,3.804521774,2.458426056,1.53,1.61,1.89,5.03,1.676666667,-1.905757516,-2.428418744,0.955258997,2.367445941,2.202440366,-1.012973014,-2.355901384,1.175662237,3.028634758,3.141209036,-1.622001827,-4.317631114,1.170490014,3.543689035,3.058097317,-3.827421612,-4.498550523,1.378868392,6.588221612,2.461793945,1.683169731,4.677175715,3.567635831,3.463441238,2.499976148,2.713225798,2.075936523,7.639878,46,49,52,7.9024681,58,62,66,7.434038,59,68,77,7.6587947,2.02617786,3.778409415,3.28671184,3.030433038,0.373282222,0.310125778,0.436920444,0.373442815,-1.513577452,-3.033983747,1.100470416,2.979923245,2.80058224,2.313844159,1.464566776,-0.257,-0.447,-1.185,-0.629666667,-2.818638782,2.689264965,-3.145124644,2.79600771
85,Li1.00__P0Co-P1Mn-P2Ni-P3Fe-P4Co-P5Co__P6Co-P7Co-P8Co,NiMnFe,4.15454745,1-2-3-Mn-Ni-Fe,-123.6891797,2.84529958,0.3359,2.6782,3.0141,1,7.800560794,4.386905228,1.937841487,79,160,392,176,158,110.6,114.1676507,43.83234928,8.921951212,10.44316591,1.953108974,2.122704613,1.984450156,2.020087914,5.782,9.111,7.349,7.414,5.017,17.225,27.259,10.95586684,7.460375475,3.495491361,54.96558392,3.810358012,2.461866891,1.89,1.53,1.61,5.03,1.676666667,-1.658417433,-4.258048083,1.047481354,3.464778706,3.040878203,-1.838126584,-2.392806492,1.073113522,2.415106945,2.237793322,-1.335938708,-2.80233239,1.216826569,3.209223761,3.176787676,-3.919429523,-4.586175703,1.331884121,6.933529523,2.479577468,1.710166049,2.707489997,2.091720199,4.618754207,3.578699627,3.366662067,2.775184306,7.434038,59,68,77,7.639878,46,49,52,7.9024681,58,62,66,7.6587947,3.28671184,2.02617786,3.778409415,3.030433038,0.424954241,0.355725,0.367646429,0.382775223,-1.610827575,-3.151062322,1.112473815,3.029703137,2.8184864,2.308601948,1.435113381,-1.185,-0.257,-0.447,-0.629666667,-2.932095254,2.718902939,-3.214178933,2.835613492
86,Li1.00__P0Co-P1Mn-P2Fe-P3Ni-P4Co-P5Co__P6Co-P7Co-P8Co,NiMnFe,3.871465875,1-2-3-Mn-Fe-Ni,-123.3364468,2.7448459,0,2.7448459,2.7448459,1,10.6238038,2.582799,2.307419108,79,160,392.0000051,176.0000051,158.0000051,110.6000036,108.4074872,49.59251278,6.511102635,14.38595332,1.938286595,2.010856345,2.10091467,2.01668587,5.792,7.292,9.18,7.421333333,5.013,17.251,27.277,10.98404732,7.465376153,3.518671163,55.06302919,3.791832868,2.469607218,1.89,1.61,1.53,5.03,1.676666667,-2.099194814,-4.194190138,2.429512394,4.240978952,3.370976064,-0.958258564,-3.687118278,1.692116223,3.535442562,3.183006953,-1.209799059,-1.99781537,0.698349786,2.445724602,2.500005523,-3.673545989,-4.342347777,1.660081086,6.418391889,2.532592702,1.740859532,3.363222757,2.193552611,2.334787739,1.934751212,3.71109701,3.146903734,7.434038,59,68,77,7.9024681,58,62,66,7.639878,46,49,52,7.6587947,3.28671184,3.778409415,2.02617786,3.030433038,0.594172642,0.31633184,0.293280896,0.401261792,-1.422417479,-3.293041262,1.606659468,3.407382038,3.01799618,2.25112851,1.049306516,-1.185,-0.447,-0.257,-0.629666667,-3.04976983,2.920602547,-3.525833677,3.109384885
87,Li1.00__P0Co-P1Fe-P2Ni-P3Mn-P4Co-P5Co__P6Co-P7Co-P8Co,NiMnFe,3.93365684,1-2-3-Fe-Ni-Mn,-123.767967,2.8042239,0.1888,2.7041,2.8929,1,7.65099024,4.439799662,1.788483529,79,160,392.0000001,176.0000001,158.0000001,110.6000001,114.5458743,43.45412569,8.952667905,10.0536654,1.996568676,2.11157808,1.964549228,2.024231995,7.319,9.107,5.789,7.405,5.016,17.199,27.231,10.92540933,7.441042305,3.484367025,54.8018532,3.796047359,2.459642633,1.61,1.53,1.89,5.03,1.676666667,-1.297157386,-2.69673862,1.157575121,3.151369573,3.15849591,-1.831516132,-2.38723327,1.081044269,2.409519754,2.229877407,-1.549691844,-4.217684595,1.213793334,3.502598268,3.017771104,-3.843575901,-4.500410345,1.394656557,6.736475901,2.460115376,1.696644665,3.510104159,2.645027385,4.613243175,3.583189798,2.721516866,2.064090656,7.9024681,58,62,66,7.639878,46,49,52,7.434038,59,68,77,7.6587947,3.778409415,2.02617786,3.28671184,3.030433038,0.350365996,0.357631767,0.431124385,0.379707383,-1.559455121,-3.100552162,1.150804241,3.021162531,2.802048141,2.28412078,1.399858183,-0.447,-0.257,-1.185,-0.629666667,-2.900587063,2.70641722,-3.175201754,2.81369235
88,Li1.00__P0Co-P1Fe-P2Mn-P3Ni-P4Co-P5Co__P6Co-P7Co-P8Co,NiMnFe,4.072278945,1-2-3-Fe-Mn-Ni,-123.3856964,2.81235233,0.2555,2.6849,2.9404,1,7.861688195,4.093600287,2.019609916,79,160,392.0000035,176.0000035,158.0000035,110.6000025,113.7556653,44.24433468,8.382065416,10.87862555,1.968725788,1.984953764,2.100685014,2.018121522,7.342,5.747,9.183,7.424,5.01,17.262,27.282,10.99602844,7.453717789,3.542310655,55.09010251,3.843579435,2.467136805,1.61,1.89,1.53,5.03,1.676666667,-1.277717233,-2.673367121,1.188350142,3.171834588,3.184906552,-1.737726834,-4.367867997,0.963857105,3.435600271,2.961036962,-1.88436053,-2.453738867,1.122085715,2.48556084,2.298702996,-3.927701915,-4.589155963,1.278245428,6.868101915,2.480569979,1.727399955,3.520269772,2.654400864,2.717194216,2.054567251,4.663917762,3.546419927,7.9024681,58,62,66,7.434038,59,68,77,7.639878,46,49,52,7.6587947,3.778409415,3.28671184,2.02617786,3.030433038,0.349390661,0.438570159,0.379349886,0.389103569,-1.633268199,-3.164991328,1.091430987,3.030998566,2.81488217,2.294433716,1.424164635,-0.447,-1.185,-0.257,-0.629666667,-2.937856713,2.731020572,-3.23863356,2.81280019
89,Li1.00__P0Co-P1Ni-P2Mn-P3Al-P4Co-P5Co__P6Co-P7Co-P8Co,NiMnAl,4.273458075,1-2-3-Ni-Mn-Al,-132.2509116,2.21669221,0,2.21669221,2.21669221,1,6.61857263,1.051684855,0.688336382,66,147,382.0000027,166.0000027,148.0000027,103.6000019,107.5266287,40.47337131,3.156820847,6.36502241,2.108127346,1.975480046,1.951088264,2.011565219,9.131,5.714,0.724,5.189666667,5.046,10.523,20.615,7.594868741,7.534158358,0.060710382,38.32370767,3.616796904,2.461048321,1.53,1.89,1.83,5.25,1.75,-1.608940483,-2.160028188,1.051949719,2.333870914,2.177733619,-1.018495983,-2.966595938,1.511758183,3.24622428,3.103447932,-6.06121963,-6.718915823,4.49052123,5.80379237,5.295591413,-3.420591739,-4.030885717,2.479358994,5.637283949,2.564438997,1.703184324,4.533802998,3.544443329,2.921314853,2.407616479,0,0,7.639878,46,49,52,7.434038,59,68,77,5.985769,56.8,57.8,58.8,7.019895,2.02617786,3.28671184,6.91638435,4.076424683,0.394103581,0.386340409,0.038944061,0.27312935,-2.896218699,-3.948513316,2.351409711,3.794629188,3.525590988,0.52437304,0.082372401,-0.257,-1.185,-1.676,-1.039333333,-2.676329519,2.665649037,-2.756999688,2.762392977
90,Li1.00__P0Co-P1Ni-P2Al-P3Mn-P4Co-P5Co__P6Co-P7Co-P8Co,NiMnAl,4.57000051,1-2-3-Ni-Al-Mn,-132.8194607,2.60120726,0,2.60120726,2.60120726,1,7.853797974,2.160587528,0.833799952,66,147,382.0000026,166.0000026,148.0000026,103.6000018,99.84819852,48.15180148,7.662068646,11.58307503,2.142425733,1.951533838,1.959305814,2.017755128,9.151,0.689,5.808,5.216,5.048,10.6,20.696,7.588697413,7.519313715,0.069383698,38.30774454,3.627336374,2.442131682,1.53,1.83,1.89,5.25,1.75,-1.299821345,-1.914433192,1.093002531,2.428273438,2.345207613,-6.759315485,-7.421105339,3.706536243,5.624146829,5.09221408,-0.897313678,-3.377634834,1.548904304,3.446931952,3.33855379,-3.838543813,-4.490448162,2.30800542,6.439751073,2.567653102,1.608771562,4.256920533,3.453587459,0,0,2.509962979,2.128230597,7.639878,46,49,52,5.985769,56.8,57.8,58.8,7.434038,59,68,77,7.019895,2.02617786,6.91638435,3.28671184,4.076424683,0.293647382,0.037870974,0.340493516,0.224003957,-2.985483503,-4.237724455,2.116147693,3.833117407,3.591991828,0.85306031,0.252723707,-0.257,-1.676,-1.185,-1.039333333,-2.694244148,2.822513685,-2.966131441,3.003320604
91,Li1.00__P0Co-P1Mn-P2Ni-P3Al-P4Co-P5Co__P6Co-P7Co-P8Co,NiMnAl,4.255209785,1-2-3-Mn-Ni-Al,-132.4349724,2.56774706,0.0342,2.5595,2.5937,1,7.705207448,3.571292406,1.284707369,66,147,382.0000025,166.0000025,148.0000025,103.6000018,103.9580184,44.0419816,7.769178844,9.146839004,1.951545898,2.08348468,1.993998974,2.009676517,5.762,9.094,0.719,5.191666667,5.047,10.528,20.622,7.677915965,7.539633511,0.138282454,38.75044188,3.733053659,2.476661844,1.89,1.53,1.83,5.25,1.75,-1.369100609,-4.254428191,1.316869609,3.549023586,3.058530824,-2.280064323,-2.710928127,0.373737494,2.265393286,2.14556774,-6.645639173,-7.18333998,3.724110121,5.670320968,5.262895414,-4.070786095,-4.651592355,2.070306293,6.664486095,2.555352138,1.712485986,2.60599963,1.917388626,4.766067992,3.633420039,0,0,7.434038,59,68,77,7.639878,46,49,52,5.985769,56.8,57.8,58.8,7.019895,3.28671184,2.02617786,6.91638435,4.076424683,0.456100737,0.420084521,0.038265683,0.30481698,-3.431601368,-4.716232099,1.804905741,3.828245947,3.488997992,0.639184726,-0.064639744,-1.185,-0.257,-1.676,-1.039333333,-3.406509795,2.582186393,-3.66793016,2.731372602
92,Li1.00__P0Co-P1Mn-P2Al-P3Ni-P4Co-P5Co__P6Co-P7Co-P8Co,NiMnAl,4.28981137,1-2-3-Mn-Al-Ni,-132.4377906,2.96949494,0.1388,2.9005,3.0393,1,7.845827214,3.322367518,1.480106645,66,147,382.000006,166.000006,148.000006,103.6000042,103.6176235,44.38237648,6.772403297,9.964723221,1.949758708,2.000659661,2.067363279,2.005927216,5.792,0.697,9.181,5.223333333,5.038,10.632,20.708,7.759931537,7.538999428,0.220932109,39.09453509,3.790252129,2.484697613,1.89,1.83,1.53,5.25,1.75,-1.783026411,-4.448563022,0.964585806,3.509639819,3.043000442,-6.720567205,-7.177525592,3.331128715,5.457032288,5.10798244,-1.723698939,-2.287639993,1.273479799,2.462165562,2.271385954,-3.940684029,-4.559270143,1.877491242,6.979984029,2.544995929,1.704083854,2.695077868,2.089402902,0,0,4.662119634,3.547571748,7.434038,59,68,77,5.985769,56.8,57.8,58.8,7.639878,46,49,52,7.019895,3.28671184,6.91638435,2.02617786,4.076424683,0.44170122,0.0367766,0.36628,0.28158594,-3.409097518,-4.637909536,1.856398106,3.809612557,3.474122945,0.531586511,-0.078639393,-1.185,-1.676,-0.257,-1.039333333,-3.184682062,2.64914295,-3.630410284,2.798333942
93,Li1.00__P0Co-P1Al-P2Ni-P3Mn-P4Co-P5Co__P6Co-P7Co-P8Co,NiMnAl,4.493279115,1-2-3-Al-Ni-Mn,-132.9390788,2.44430305,0,2.44430305,2.44430305,1,6.873113328,3.155993852,0.575742855,66,147,382.0000031,166.0000031,148.0000031,103.6000022,107.944319,40.05568098,6.573549656,5.721215848,1.960462937,2.100102286,1.974158513,2.011574579,0.711,9.113,5.788,5.204,5.05,10.562,20.662,7.633863991,7.538618912,0.095245078,38.55101315,3.644198088,2.467382342,1.83,1.53,1.89,5.25,1.75,-6.317214345,-6.758839879,3.496978441,5.526311554,5.211548718,-1.538222826,-2.129259599,1.192158795,2.381128108,2.207852471,-0.907651534,-3.000941879,1.509334351,3.306180121,3.216914881,-3.399923816,-3.966643123,2.461722894,5.844226866,2.453574655,1.658795285,0,0,4.483423708,3.535477979,2.864711351,2.163901551,5.985769,56.8,57.8,58.8,7.639878,46,49,52,7.434038,59,68,77,7.019895,6.91638435,2.02617786,3.28671184,4.076424683,0.037916971,0.380227251,0.375846472,0.264663564,-2.921029568,-3.963013785,2.066157196,3.737873261,3.54543869,0.478894247,0.003629338,-1.676,-0.257,-1.185,-1.039333333,-2.667447239,2.71380214,-2.762967744,2.828947421
